Package,Declaring class,Method,Params,CC
org.apache.commons.math4.legacy.stat.descriptive.summary,SumOfSquares,evaluate,"(double[] values, int begin, int length)",1
org.apache.commons.math4.legacy.stat.descriptive.summary,SumOfSquares,copy,"()",1
org.apache.commons.math4.legacy.stat.descriptive.summary,SumOfSquares,copy,"(SumOfSquares source, SumOfSquares dest)",1
org.apache.commons.math4.legacy.stat.inference,BinomialTest,binomialTest,"(int numberOfTrials, int numberOfSuccesses, double probability, AlternativeHypothesis alternativeHypothesis, double alpha)",1
org.apache.commons.math4.legacy.stat.inference,ChiSquareTest,chiSquareTest,"(double[] expected, long[] observed)",1
org.apache.commons.math4.legacy.stat.inference,ChiSquareTest,chiSquareTest,"(double[] expected, long[] observed, double alpha)",1
org.apache.commons.math4.legacy.stat.inference,ChiSquareTest,chiSquareTest,"(long[][] counts)",1
org.apache.commons.math4.legacy.stat.inference,ChiSquareTest,chiSquareTest,"(long[][] counts, double alpha)",1
org.apache.commons.math4.legacy.stat.inference,ChiSquareTest,chiSquareTestDataSetsComparison,"(long[] observed1, long[] observed2)",1
org.apache.commons.math4.legacy.stat.inference,ChiSquareTest,chiSquareTestDataSetsComparison,"(long[] observed1, long[] observed2, double alpha)",1
org.apache.commons.math4.legacy.stat.inference,ChiSquareTest,checkArray,"(long[][] in)",1
org.apache.commons.math4.legacy.stat.inference,ChiSquareTest,checkNonZero,"(double value, String name, int index)",1
org.apache.commons.math4.legacy.stat.inference,GTest,gTest,"(double[] expected, long[] observed)",1
org.apache.commons.math4.legacy.stat.inference,GTest,gTestIntrinsic,"(double[] expected, long[] observed)",1
org.apache.commons.math4.legacy.stat.inference,GTest,gTest,"(double[] expected, long[] observed, double alpha)",1
org.apache.commons.math4.legacy.stat.inference,GTest,rootLogLikelihoodRatio,"(long k11, long k12, long k21, long k22)",1
org.apache.commons.math4.legacy.stat.inference,GTest,gTestDataSetsComparison,"(long[] observed1, long[] observed2)",1
org.apache.commons.math4.legacy.stat.inference,GTest,gTestDataSetsComparison,"(long[] observed1, long[] observed2, double alpha)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,homoscedasticT,"(double[] sample1, double[] sample2)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,homoscedasticT,"(StatisticalSummary sampleStats1, StatisticalSummary sampleStats2)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,homoscedasticTTest,"(double[] sample1, double[] sample2, double alpha)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,homoscedasticTTest,"(double[] sample1, double[] sample2)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,homoscedasticTTest,"(StatisticalSummary sampleStats1, StatisticalSummary sampleStats2)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,pairedT,"(double[] sample1, double[] sample2)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,pairedTTest,"(double[] sample1, double[] sample2, double alpha)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,pairedTTest,"(double[] sample1, double[] sample2)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,t,"(double mu, double[] observed)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,t,"(double mu, StatisticalSummary sampleStats)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,t,"(double[] sample1, double[] sample2)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,t,"(StatisticalSummary sampleStats1, StatisticalSummary sampleStats2)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,tTest,"(double mu, double[] sample, double alpha)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,tTest,"(double mu, double[] sample)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,tTest,"(double mu, StatisticalSummary sampleStats, double alpha)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,tTest,"(double mu, StatisticalSummary sampleStats)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,tTest,"(double[] sample1, double[] sample2, double alpha)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,tTest,"(double[] sample1, double[] sample2)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,tTest,"(StatisticalSummary sampleStats1, StatisticalSummary sampleStats2, double alpha)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,tTest,"(StatisticalSummary sampleStats1, StatisticalSummary sampleStats2)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,chiSquare,"(double[] expected, long[] observed)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,chiSquare,"(long[][] counts)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,chiSquareTest,"(double[] expected, long[] observed, double alpha)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,chiSquareTest,"(double[] expected, long[] observed)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,chiSquareTest,"(long[][] counts, double alpha)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,chiSquareTest,"(long[][] counts)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,chiSquareDataSetsComparison,"(long[] observed1, long[] observed2)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,chiSquareTestDataSetsComparison,"(long[] observed1, long[] observed2)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,chiSquareTestDataSetsComparison,"(long[] observed1, long[] observed2, double alpha)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,oneWayAnovaFValue,"(Collection<double[]> categoryData)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,oneWayAnovaPValue,"(Collection<double[]> categoryData)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,oneWayAnovaTest,"(Collection<double[]> categoryData, double alpha)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,g,"(double[] expected, long[] observed)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,gTest,"(double[] expected, long[] observed)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,gTestIntrinsic,"(double[] expected, long[] observed)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,gTest,"(double[] expected, long[] observed, double alpha)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,gDataSetsComparison,"(long[] observed1, long[] observed2)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,rootLogLikelihoodRatio,"(long k11, long k12, long k21, long k22)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,gTestDataSetsComparison,"(long[] observed1, long[] observed2)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,gTestDataSetsComparison,"(long[] observed1, long[] observed2, double alpha)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,kolmogorovSmirnovStatistic,"(ContinuousDistribution dist, double[] data)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,kolmogorovSmirnovTest,"(ContinuousDistribution dist, double[] data)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,kolmogorovSmirnovTest,"(ContinuousDistribution dist, double[] data, boolean strict)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,kolmogorovSmirnovTest,"(ContinuousDistribution dist, double[] data, double alpha)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,kolmogorovSmirnovStatistic,"(double[] x, double[] y)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,kolmogorovSmirnovTest,"(double[] x, double[] y)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,kolmogorovSmirnovTest,"(double[] x, double[] y, boolean strict)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,exactP,"(double d, int m, int n, boolean strict)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,approximateP,"(double d, int n, int m)",1
org.apache.commons.math4.legacy.stat.inference,InferenceTestUtils,monteCarloP,"(double d, int n, int m, boolean strict, int iterations, UniformRandomProvider rng)",1
org.apache.commons.math4.legacy.stat.inference,KolmogorovSmirnovTest,kolmogorovSmirnovTest,"(ContinuousDistribution distribution, double[] data, boolean exact)",1
org.apache.commons.math4.legacy.stat.inference,KolmogorovSmirnovTest,kolmogorovSmirnovTest,"(double[] x, double[] y, boolean strict)",1
org.apache.commons.math4.legacy.stat.inference,KolmogorovSmirnovTest,kolmogorovSmirnovTest,"(double[] x, double[] y)",1
org.apache.commons.math4.legacy.stat.inference,KolmogorovSmirnovTest,kolmogorovSmirnovStatistic,"(double[] x, double[] y)",1
org.apache.commons.math4.legacy.stat.inference,KolmogorovSmirnovTest,kolmogorovSmirnovTest,"(ContinuousDistribution distribution, double[] data)",1
org.apache.commons.math4.legacy.stat.inference,KolmogorovSmirnovTest,kolmogorovSmirnovTest,"(ContinuousDistribution distribution, double[] data, double alpha)",1
org.apache.commons.math4.legacy.stat.inference,KolmogorovSmirnovTest,cdf,"(double d, int n)",1
org.apache.commons.math4.legacy.stat.inference,KolmogorovSmirnovTest,cdfExact,"(double d, int n)",1
org.apache.commons.math4.legacy.stat.inference,KolmogorovSmirnovTest,cdf,"(double d, int n, boolean exact)",1
org.apache.commons.math4.legacy.stat.inference,KolmogorovSmirnovTest,checkArray,"(double[] array)",1
org.apache.commons.math4.legacy.stat.inference,KolmogorovSmirnovTest,calculateIntegralD,"(double d, int n, int m, boolean strict)",1
org.apache.commons.math4.legacy.stat.inference,KolmogorovSmirnovTest,exactP,"(double d, int n, int m, boolean strict)",1
org.apache.commons.math4.legacy.stat.inference,KolmogorovSmirnovTest,approximateP,"(double d, int n, int m)",1
org.apache.commons.math4.legacy.stat.inference,KolmogorovSmirnovTest,monteCarloP,"(double d, int n, int m, boolean strict, int iterations, UniformRandomProvider rng)",1
org.apache.commons.math4.legacy.stat.inference,KolmogorovSmirnovTest,fixTies,"(double[] x, double[] y)",1
org.apache.commons.math4.legacy.stat.inference,KolmogorovSmirnovTest,c,"(int i, int j, int m, int n, long cmn, boolean strict)",1
org.apache.commons.math4.legacy.stat.inference,MannWhitneyUTest,ensureDataConformance,"(double[] x, double[] y)",1
org.apache.commons.math4.legacy.stat.inference,MannWhitneyUTest,concatenateSamples,"(double[] x, double[] y)",1
org.apache.commons.math4.legacy.stat.inference,MannWhitneyUTest,mannWhitneyU,"(double[] x, double[] y)",1
org.apache.commons.math4.legacy.stat.inference,MannWhitneyUTest,calculateAsymptoticPValue,"(double umin, int n1, int n2)",1
org.apache.commons.math4.legacy.stat.inference,MannWhitneyUTest,mannWhitneyUTest,"(double[] x, double[] y)",1
org.apache.commons.math4.legacy.stat.inference,OneWayAnova,anovaFValue,"(Collection<double[]> categoryData)",1
org.apache.commons.math4.legacy.stat.inference,OneWayAnova,anovaPValue,"(Collection<double[]> categoryData)",1
org.apache.commons.math4.legacy.stat.inference,OneWayAnova,anovaPValue,"(Collection<SummaryStatistics> categoryData, boolean allowOneElementData)",1
org.apache.commons.math4.legacy.stat.inference,OneWayAnova,anovaTest,"(Collection<double[]> categoryData, double alpha)",1
org.apache.commons.math4.legacy.stat.inference,TTest,pairedT,"(double[] sample1, double[] sample2)",1
org.apache.commons.math4.legacy.stat.inference,TTest,pairedTTest,"(double[] sample1, double[] sample2)",1
org.apache.commons.math4.legacy.stat.inference,TTest,pairedTTest,"(double[] sample1, double[] sample2, double alpha)",1
org.apache.commons.math4.legacy.stat.inference,TTest,t,"(double mu, double[] observed)",1
org.apache.commons.math4.legacy.stat.inference,TTest,t,"(double mu, StatisticalSummary sampleStats)",1
org.apache.commons.math4.legacy.stat.inference,TTest,homoscedasticT,"(double[] sample1, double[] sample2)",1
org.apache.commons.math4.legacy.stat.inference,TTest,t,"(double[] sample1, double[] sample2)",1
org.apache.commons.math4.legacy.stat.inference,TTest,t,"(StatisticalSummary sampleStats1, StatisticalSummary sampleStats2)",1
org.apache.commons.math4.legacy.stat.inference,TTest,homoscedasticT,"(StatisticalSummary sampleStats1, StatisticalSummary sampleStats2)",1
org.apache.commons.math4.legacy.stat.inference,TTest,tTest,"(double mu, double[] sample)",1
org.apache.commons.math4.legacy.stat.inference,TTest,tTest,"(double mu, double[] sample, double alpha)",1
org.apache.commons.math4.legacy.stat.inference,TTest,tTest,"(double mu, StatisticalSummary sampleStats)",1
org.apache.commons.math4.legacy.stat.inference,TTest,tTest,"(double mu, StatisticalSummary sampleStats, double alpha)",1
org.apache.commons.math4.legacy.stat.inference,TTest,tTest,"(double[] sample1, double[] sample2)",1
org.apache.commons.math4.legacy.stat.inference,TTest,homoscedasticTTest,"(double[] sample1, double[] sample2)",1
org.apache.commons.math4.legacy.stat.inference,TTest,tTest,"(double[] sample1, double[] sample2, double alpha)",1
org.apache.commons.math4.legacy.stat.inference,TTest,homoscedasticTTest,"(double[] sample1, double[] sample2, double alpha)",1
org.apache.commons.math4.legacy.stat.inference,TTest,tTest,"(StatisticalSummary sampleStats1, StatisticalSummary sampleStats2)",1
org.apache.commons.math4.legacy.stat.inference,TTest,homoscedasticTTest,"(StatisticalSummary sampleStats1, StatisticalSummary sampleStats2)",1
org.apache.commons.math4.legacy.stat.inference,TTest,tTest,"(StatisticalSummary sampleStats1, StatisticalSummary sampleStats2, double alpha)",1
org.apache.commons.math4.legacy.stat.inference,TTest,df,"(double v1, double v2, double n1, double n2)",1
org.apache.commons.math4.legacy.stat.inference,TTest,t,"(double m, double mu, double v, double n)",1
org.apache.commons.math4.legacy.stat.inference,TTest,t,"(double m1, double m2, double v1, double v2, double n1, double n2)",1
org.apache.commons.math4.legacy.stat.inference,TTest,homoscedasticT,"(double m1, double m2, double v1, double v2, double n1, double n2)",1
org.apache.commons.math4.legacy.stat.inference,TTest,tTest,"(double m, double mu, double v, double n)",1
org.apache.commons.math4.legacy.stat.inference,TTest,tTest,"(double m1, double m2, double v1, double v2, double n1, double n2)",1
org.apache.commons.math4.legacy.stat.inference,TTest,homoscedasticTTest,"(double m1, double m2, double v1, double v2, double n1, double n2)",1
org.apache.commons.math4.legacy.stat.inference,TTest,checkSignificanceLevel,"(double alpha)",1
org.apache.commons.math4.legacy.stat.inference,TTest,checkSampleData,"(double[] data)",1
org.apache.commons.math4.legacy.stat.inference,TTest,checkSampleData,"(StatisticalSummary stat)",1
org.apache.commons.math4.legacy.stat.inference,WilcoxonSignedRankTest,ensureDataConformance,"(double[] x, double[] y)",1
org.apache.commons.math4.legacy.stat.inference,WilcoxonSignedRankTest,calculateAsymptoticPValue,"(double wMin, int n)",1
org.apache.commons.math4.legacy.stat.inference,WilcoxonSignedRankTest,wilcoxonSignedRankTest,"(double[] x, double[] y, boolean exactPValue)",1
org.apache.commons.math4.legacy.stat.interval,AgrestiCoullInterval,createInterval,"(int numberOfTrials, int numberOfSuccesses, double confidenceLevel)",1
org.apache.commons.math4.legacy.stat.interval,ClopperPearsonInterval,createInterval,"(int numberOfTrials, int numberOfSuccesses, double confidenceLevel)",1
org.apache.commons.math4.legacy.stat.interval,ConfidenceInterval,getLowerBound,"()",1
org.apache.commons.math4.legacy.stat.interval,ConfidenceInterval,getUpperBound,"()",1
org.apache.commons.math4.legacy.stat.interval,ConfidenceInterval,getConfidenceLevel,"()",1
org.apache.commons.math4.legacy.stat.interval,ConfidenceInterval,toString,"()",1
org.apache.commons.math4.legacy.stat.interval,ConfidenceInterval,checkParameters,"(double lower, double upper, double confidence)",1
org.apache.commons.math4.legacy.stat.interval,IntervalUtils,getAgrestiCoullInterval,"(int numberOfTrials, int numberOfSuccesses, double confidenceLevel)",1
org.apache.commons.math4.legacy.stat.interval,IntervalUtils,getClopperPearsonInterval,"(int numberOfTrials, int numberOfSuccesses, double confidenceLevel)",1
